question,reference,generated,bleu,meteor,rouge_1,rouge_2,rouge_L

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
        컴퓨터정보과는 39년 전통을 가진 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal. 
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.

    답변:
        컴퓨터정보과는 1985에 개설되어 현재까지도 가장 장기적인 학부를 가지는 대학은 없습니다.
            information system quality improvement and future integrated systems hardware construction goal.
        computerinformationandoeunseouluniversityhas had a history of 39 years as the longest-running program in the university for 37 years.
